organization_id,source_event_name,source_entity_type,source_entity_id,research_requirement,knowledge_gap,evidence_label,source_status,source_confidence_tier,source_verification_state,status,created_by_account_id,created_by_role,metadata
{{PPBF_ORG_ID}},research_program_seed.evidence_conflicted,evidence_claim,A7-013,Resolve conflicting evidence on: Fat. Sources disagree; PPBF must not present this as settled.,High-fat approaches reduce the capacity for high-intensity work in several reported contexts; no boxing-specific trial identified; the debate is largely endurance-framed,CONTESTED PRACTICE,seeded_from_research_program,CONFLICTED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""evidence_conflicted"", ""capability_key"": ""performance_nutrition"", ""track"": ""A7"", ""topic"": ""Fat"", ""claim"": ""The case for high-fat/low-carbohydrate diets improving sports performance has been re-examined in the peer-reviewed literature and remains unresolved rather than settled in either direction."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 4, ""evidence_tier"": ""EXPERIMENTAL"", ""tbd_flag"": """", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A7-017,Derive a defensible value for: Hydration. Currently TBD — no invented number may be used.,"Because variability is large and method-dependent, any single sweat sodium figure applied to an athlete is unreliable",VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""performance_nutrition"", ""track"": ""A7"", ""topic"": ""Hydration"", ""claim"": ""Sweating rate and sweat sodium concentration vary substantially within and between individuals, and unstandardised sweat-testing methods produce inconsistent or inaccurate results."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 3, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""TBD"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.evidence_conflicted,evidence_claim,A7-019,Resolve conflicting evidence on: Iron. Sources disagree; PPBF must not present this as settled.,Threshold disagreement means any app-side numeric iron rule would encode a contested value,CONTESTED PRACTICE,seeded_from_research_program,CONFLICTED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""evidence_conflicted"", ""capability_key"": ""performance_nutrition"", ""track"": ""A7"", ""topic"": ""Iron"", ""claim"": ""The interpretation of iron status in athletic females has been argued to require a shift from the older paradigm, indicating the ferritin thresholds and screening approach are not settled."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 3, ""evidence_tier"": ""EXPERIMENTAL"", ""tbd_flag"": ""TBD"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.evidence_absent,evidence_claim,A7-027,Establish evidence for: Supplements - creatine in youth. No adequate source located in the indexed literature.,Absence of demonstrated harm is not demonstration of safety; the paediatric literature is dominated by clinical rather than athletic applications,INSUFFICIENT EVIDENCE,seeded_from_research_program,INSUFFICIENT,unverified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""evidence_absent"", ""capability_key"": ""performance_nutrition"", ""track"": ""A7"", ""topic"": ""Supplements - creatine in youth"", ""claim"": ""Whether the physiological benefits and safety profile of creatine established in adults extend to children and adolescents is not established; the literature on paediatric creatine use is described as limited relative to the adult evidence base."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 4, ""evidence_tier"": ""RESEARCH_NEEDED"", ""tbd_flag"": """", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A7-039,Derive a defensible value for: Weight making - regulation. Currently TBD — no invented number may be used.,"Applies to WBC title bouts, not to amateur or non-title boxing; the underlying percentage thresholds are administrative choices, not validated safety thresholds; primary WBC programme PDF was not directly reachable, so this rests on the WBC's own published article plus consistent press reporting",VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""performance_nutrition"", ""track"": ""A7"", ""topic"": ""Weight making - regulation"", ""claim"": ""The WBC weight management programme adds pre-bout weight checks at 30, 14 and 7 days before a title bout, at which the boxer must not exceed the division limit by more than 10%, 5% and 3% respectively, plus a same-day arena check at which the boxer must not exceed the official weigh-in weight by more than 10%."", ""boxing_specificity"": ""boxing_specific"", ""authority_tier"": 1, ""evidence_tier"": ""PROVEN"", ""tbd_flag"": ""TBD"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.evidence_conflicted,evidence_claim,A7-050,Resolve conflicting evidence on: Weight making - conflicting evidence. Sources disagree; PPBF must not present this as settled.,"These null findings concern PHYSICAL PERFORMANCE measured in a laboratory, not health, not cognition, not head-impact tolerance, and not youth; a null result in an underpowered study is weak evidence of no effect; performance neutrality is not a safety endorsement",CONTESTED PRACTICE,seeded_from_research_program,CONFLICTED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""evidence_conflicted"", ""capability_key"": ""performance_nutrition"", ""track"": ""A7"", ""topic"": ""Weight making - conflicting evidence"", ""claim"": ""The evidence on whether rapid weight loss impairs physical performance is not uniform: one study reported that rapid weight loss of up to five percent of body mass in less than seven days did not affect physical performance, and an updated systematic review found no clear consistent negative effect across performance parameters."", ""boxing_specificity"": ""partly_boxing_specific"", ""authority_tier"": 2, ""evidence_tier"": ""EXPERIMENTAL"", ""tbd_flag"": """", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A7-051,Derive a defensible value for: Weight making - regulation. Currently TBD — no invented number may be used.,"The NCAA's own packet states the 1.020 threshold is partly evidence-based and partly arbitrary; state high-school federations use 1.025 instead, showing the threshold is not settled; body-fat floors are derived from prediction equations with their own error",VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""performance_nutrition"", ""track"": ""A7"", ""topic"": ""Weight making - regulation"", ""claim"": ""The NCAA wrestling weight management programme requires a urine specific gravity of 1.020 or lower before body-composition assessment, sets a minimum competitive weight based on 5% body fat for men (with a separate women's packet using a 12% floor), and limits descent to a maximum of 1.5% of body weight per week."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 1, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""TBD"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A7-062,Derive a defensible value for: Body composition - measurement error. Currently TBD — no invented number may be used.,"DXA-specific; site- and machine-specific; PPBF is unlikely to have DXA access, so the practical error term for whatever method PPBF uses is unmeasured",VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""performance_nutrition"", ""track"": ""A7"", ""topic"": ""Body composition - measurement error"", ""claim"": ""Interpreting body-composition change requires the least significant change concept; same-day consecutive DXA scans capture technical error only, while consecutive-day scans additionally capture short-term biological variation, which is the relevant error term for longitudinal monitoring."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 4, ""evidence_tier"": ""EXPERIMENTAL"", ""tbd_flag"": ""TBD"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.evidence_absent,evidence_claim,A7-065,Establish evidence for: Gastrointestinal tolerance. No adequate source located in the indexed literature.,Probiotic strain specificity means results do not generalise across products; no boxing evidence; commercial products are a cost burden with unproven benefit,INSUFFICIENT EVIDENCE,seeded_from_research_program,INSUFFICIENT,unverified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""evidence_absent"", ""capability_key"": ""performance_nutrition"", ""track"": ""A7"", ""topic"": ""Gastrointestinal tolerance"", ""claim"": ""A systematic review of randomised trials examined the effect of probiotic supplementation on gastrointestinal symptoms in athletes."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 2, ""evidence_tier"": ""RESEARCH_NEEDED"", ""tbd_flag"": """", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A7-067,Derive a defensible value for: Food access. Currently TBD — no invented number may be used.,"Collegiate population, not a community youth gym; scoping review including grey literature; self-reported food security instruments; no PPBF-specific data exists",VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""performance_nutrition"", ""track"": ""A7"", ""topic"": ""Food access"", ""claim"": ""Food insecurity is documented among collegiate athletes at rates the reviewed literature describes as exceeding those of the general student population, driven by financial demands, time commitments and the energy demands of sport."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 3, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""TBD"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A7-069,Derive a defensible value for: Boxing physiology. Currently TBD — no invented number may be used.,Acute-response characterisation does not by itself yield nutrition targets; sample sizes across included studies are typically small,VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""performance_nutrition"", ""track"": ""A7"", ""topic"": ""Boxing physiology"", ""claim"": ""A systematic review has characterised the acute physiological, endocrine, biochemical and performance responses associated with amateur boxing."", ""boxing_specificity"": ""boxing_specific"", ""authority_tier"": 2, ""evidence_tier"": ""PROVEN"", ""tbd_flag"": ""TBD"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A7-075,Derive a defensible value for: Weight making - sex differences. Currently TBD — no invented number may be used.,"Wrestling, not boxing; female combat-sport samples remain small across this literature (156 of 4432 participants in the main systematic review were female)",VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""performance_nutrition"", ""track"": ""A7"", ""topic"": ""Weight making - sex differences"", ""claim"": ""The effects of rapid weight loss have been examined separately in male and female wrestlers, indicating that sex-disaggregated analysis of weight-cutting effects is now being undertaken."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 3, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""TBD"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A8-007,Derive a defensible value for: Punch phase model. Currently TBD — no invented number may be used.,"Ten participants, laboratory maximal-effort punches, high-speed video; whether phases are resolvable at consumer phone frame rates is untested",VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""video_annotation_ontology"", ""track"": ""A8"", ""topic"": ""Punch phase model"", ""claim"": ""Phases of lead and rear straight and hook punches were defined using ground reaction force, EMG, high-speed video and striking dynamometry, producing a shared phase structure for describing punching research."", ""boxing_specificity"": ""boxing_specific"", ""authority_tier"": 3, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""YES"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.hypothesis_untested,evidence_claim,A8-010,"Test the hypothesis: Fine-grained boxing action recognition - preprint. Currently reasoning, not evidence.","arXiv preprint, not peer reviewed; dataset composition and ecological validity unclear; boxing accuracy is meaningfully below the fencing figure, which is consistent with boxing being the harder problem",HYPOTHESIS REQUIRING TESTING,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""hypothesis_untested"", ""capability_key"": ""video_annotation_ontology"", ""track"": ""A8"", ""topic"": ""Fine-grained boxing action recognition - preprint"", ""claim"": ""A transformer approach processing raw video without pose estimation reported 90% accuracy on fencing actions and 83.25% on boxing actions."", ""boxing_specificity"": ""partly_boxing_specific"", ""authority_tier"": 4, ""evidence_tier"": ""EXPERIMENTAL"", ""tbd_flag"": ""NO"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A8-016,Derive a defensible value for: Acute symptoms and head-impact exposure in boxing sparring. Currently TBD — no invented number may be used.,"Seven participants, exploratory and qualitative analysis, no control condition; the authors state the acute dose-response relationship remains elusive",VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""video_annotation_ontology"", ""track"": ""A8"", ""topic"": ""Acute symptoms and head-impact exposure in boxing sparring"", ""claim"": ""Monitoring seven competitive boxers with instrumented mouthguards across sparring sessions, group symptom scores did not differ pre- to post-sparring (median change in total symptom severity -1, p=0.85), symptom scores were lower at 48 hours than pre-session, and no strong association was found between session-specific exposure and symptom change; four of sixteen sessions from three participants showed a symptom-severity change greater than 5."", ""boxing_specificity"": ""boxing_specific"", ""authority_tier"": 3, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""YES"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A8-022,Derive a defensible value for: Observational instrument validation in judo. Currently TBD — no invented number may be used.,Grappling sport; small match sample; the seven-match figure is judo-specific and must not be transferred to boxing,VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""video_annotation_ontology"", ""track"": ""A8"", ""topic"": ""Observational instrument validation in judo"", ""claim"": ""The JUTACTIC judo observation instrument, with 8 fixed and 13 variable criteria, was validated by an 11-expert panel with intra- and inter-observer reliability established via Fleiss kappa and Krippendorff alpha, and generalizability analysis indicated roughly seven matches are needed to characterise a competitor's behaviour."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 3, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""YES"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A8-028,Derive a defensible value for: RPE for combat-sport load quantification. Currently TBD — no invented number may be used.,Short narrative review rather than a systematic one; correlation with physiological markers does not make RPE a substitute for them; scale version varies across the underlying studies,VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""video_annotation_ontology"", ""track"": ""A8"", ""topic"": ""RPE for combat-sport load quantification"", ""claim"": ""A review of RPE and session-RPE in combat-sport activities reported significant correlations between RPE, blood lactate and heart rate, with a stronger RPE-lactate correlation for official striking matches (r=0.81) than grappling matches (r=0.53), and session-RPE correlating moderately to largely with heart-rate-based training-load methods."", ""boxing_specificity"": ""partly_boxing_specific"", ""authority_tier"": 3, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""YES"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.hypothesis_untested,evidence_claim,A8-061,"Test the hypothesis: Analytics to inform practice design. Currently reasoning, not evidence.","A perspectives paper proposing methods, not reporting validated applications; no boxing evidence",HYPOTHESIS REQUIRING TESTING,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""hypothesis_untested"", ""capability_key"": ""video_annotation_ontology"", ""track"": ""A8"", ""topic"": ""Analytics to inform practice design"", ""claim"": ""A perspectives paper argues that machine-learning techniques including decision trees, random forests, rule association and clustering could operationalise constraint manipulation, representative learning design and functional variability in practice design."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 3, ""evidence_tier"": ""EXPERIMENTAL"", ""tbd_flag"": ""NO"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A8-076,Derive a defensible value for: Coder tier is a first-order determinant of data quality. Currently TBD — no invented number may be used.,Two analysts is too few to separate the effect of experience from individual differences; the inference that tier drives agreement is supported but not isolated by this design,STRONG EVIDENCE-SUPPORTED INFERENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""video_annotation_ontology"", ""track"": ""A8"", ""topic"": ""Coder tier is a first-order determinant of data quality"", ""claim"": ""In the published amateur boxing performance-analysis template, inter-observer reliability was assessed with analysts of differing experience - an amateur boxer and an experienced analyst - and was substantially weaker than intra-observer reliability, with agreement ranging from 33% to 100% across indicators."", ""boxing_specificity"": ""boxing_specific"", ""authority_tier"": 3, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""YES"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.evidence_absent,evidence_claim,A8-078,Establish evidence for: No verified automated detector exists for boxing defensive actions. No adequate source located in the indexed literature.,Absence of evidence in the databases searched is not proof of absence; commercial systems may exist but vendor claims are low authority and were not verifiable,INSUFFICIENT EVIDENCE,seeded_from_research_program,INSUFFICIENT,unverified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""evidence_absent"", ""capability_key"": ""video_annotation_ontology"", ""track"": ""A8"", ""topic"": ""No verified automated detector exists for boxing defensive actions"", ""claim"": ""Across the boxing and combat-sport literature searched, published automated recognition work addresses punch type and generic boxing action classes; no verified automated detector for boxing defensive actions such as slips, rolls, parries or shoulder rolls was identified."", ""boxing_specificity"": ""boxing_specific"", ""authority_tier"": 5, ""evidence_tier"": ""RESEARCH_NEEDED"", ""tbd_flag"": ""NO"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.evidence_absent,evidence_claim,A8-079,Establish evidence for: No boxing-specific evidence for coach-to-athlete supervision ratios. No adequate source located in the indexed literature.,"Ratios are typically set by insurers, governing bodies and local regulation rather than by research, and those sources vary by jurisdiction",INSUFFICIENT EVIDENCE,seeded_from_research_program,INSUFFICIENT,unverified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""evidence_absent"", ""capability_key"": ""video_annotation_ontology"", ""track"": ""A8"", ""topic"": ""No boxing-specific evidence for coach-to-athlete supervision ratios"", ""claim"": ""No evidence-based coach-to-athlete supervision ratio for boxing training or sparring was identified in the literature searched."", ""boxing_specificity"": ""boxing_specific"", ""authority_tier"": 1, ""evidence_tier"": ""RESEARCH_NEEDED"", ""tbd_flag"": ""YES"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.evidence_absent,evidence_claim,A8-080,Establish evidence for: No defensible video-coding time or reliability threshold exists for PPBF yet. No adequate source located in the indexed literature.,"Published notational studies used trained analysts and research settings, so their implicit burden is not representative of a nonprofit gym",INSUFFICIENT EVIDENCE,seeded_from_research_program,INSUFFICIENT,unverified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""evidence_absent"", ""capability_key"": ""video_annotation_ontology"", ""track"": ""A8"", ""topic"": ""No defensible video-coding time or reliability threshold exists for PPBF yet"", ""claim"": ""No published figure was identified for the time cost of coding boxing video to an ontology of this granularity, nor for the inter-rater agreement achievable by volunteer or part-time coaches in a community gym setting."", ""boxing_specificity"": ""boxing_specific"", ""authority_tier"": 5, ""evidence_tier"": ""RESEARCH_NEEDED"", ""tbd_flag"": ""YES"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,B1-007,Derive a defensible value for: Attendance threshold. Currently TBD — no invented number may be used.,60% is a post-hoc threshold in an obesity-prevention programme; NOT a validated boxing training threshold; summer rebound shows benefit is not durable without continued dose,VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""safeguarding_boundaries"", ""track"": ""B1"", ""topic"": ""Attendance threshold"", ""claim"": ""In a 3-year after-school PA programme, year-by-year dose-response analysis showed the clearest beneficial effects on percent body fat and cardiorespiratory fitness for youth attending at least 60% of sessions."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 3, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,B1-046,Derive a defensible value for: Pennsylvania child-care staff:child ratios as a REFERENCE anchor. Currently TBD — no invented number may be used.,"Whether PPBF's programme falls under child care licensure is a legal question requiring counsel. Ratios designed for custodial care do not account for combat-sport hazard exposure, which may warrant tighter ratios during contact activity.",VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""safeguarding_boundaries"", ""track"": ""B1"", ""topic"": ""Pennsylvania child-care staff:child ratios as a REFERENCE anchor"", ""claim"": ""Pennsylvania licensed child care center regulations set maximum group sizes and staff:child ratios of 1:12 with maximum group size 24 for young school-age and 1:15 with maximum group size 30 for older school-age, requiring 2 staff for the maximum group; separately, at least two facility persons must be present whenever two or more children are in care."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 1, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.evidence_absent,evidence_claim,B1-047,Establish evidence for: No verified coach:athlete ratio for boxing. No adequate source located in the indexed literature.,"Absence of evidence in these two databases is not proof of absence in grey literature, insurer standards or governing-body operational guidance not indexed there",INSUFFICIENT EVIDENCE,seeded_from_research_program,INSUFFICIENT,unverified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""evidence_absent"", ""capability_key"": ""safeguarding_boundaries"", ""track"": ""B1"", ""topic"": ""No verified coach:athlete ratio for boxing"", ""claim"": ""Targeted searches of PubMed and OpenAlex for coach:athlete ratio, staff:child ratio and group-size evidence in youth sport and out-of-school-time settings returned no study establishing an optimal or minimum-safe coach-to-athlete ratio for boxing or for combat sport."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 5, ""evidence_tier"": ""RESEARCH_NEEDED"", ""tbd_flag"": ""yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,B1-060,Derive a defensible value for: Operational growth trajectory of a community boxing programme. Currently TBD — no invented number may be used.,Single programme; 17/40 responded at follow-up; no comparison programme; success case (publication bias toward programmes that survived),VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""safeguarding_boundaries"", ""track"": ""B1"", ""topic"": ""Operational growth trajectory of a community boxing programme"", ""claim"": ""A community boxing programme for people with Parkinson's disease started classes with 10 participants and, at 18-month follow-up, consisted of four boxing sessions per week led by three instructors with 40 participants; 81% of patients and 80% of instructors were very satisfied at the workshop stage."", ""boxing_specificity"": ""boxing_specific"", ""authority_tier"": 3, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.evidence_absent,evidence_claim,B1-076,Establish evidence for: EVIDENCE GAP — boxing gym operating models. No adequate source located in the indexed literature.,"Grey literature, insurer guidance and governing-body operations manuals were not systematically searched and may contain practice guidance",INSUFFICIENT EVIDENCE,seeded_from_research_program,INSUFFICIENT,unverified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""evidence_absent"", ""capability_key"": ""safeguarding_boundaries"", ""track"": ""B1"", ""topic"": ""EVIDENCE GAP — boxing gym operating models"", ""claim"": ""Structured searches of PubMed and OpenAlex located no study comparing operating models (open gym, fixed class, station rotation, team practice, competition camp, hybrid digital, franchise) for boxing gyms or any combat-sport facility on any operational outcome."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 5, ""evidence_tier"": ""RESEARCH_NEEDED"", ""tbd_flag"": ""yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.evidence_absent,evidence_claim,B1-077,Establish evidence for: EVIDENCE GAP — enrolment band cutoffs. No adequate source located in the indexed literature.,Ranked search returns only; a targeted grey-literature or sport-management thesis search might surface descriptive typologies,INSUFFICIENT EVIDENCE,seeded_from_research_program,INSUFFICIENT,unverified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""evidence_absent"", ""capability_key"": ""safeguarding_boundaries"", ""track"": ""B1"", ""topic"": ""EVIDENCE GAP — enrolment band cutoffs"", ""claim"": ""No verified source was located that establishes enrolment thresholds at which a community sport or youth programme must change operating model, add staff, or add facility space."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 5, ""evidence_tier"": ""RESEARCH_NEEDED"", ""tbd_flag"": ""yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.evidence_absent,evidence_claim,B1-078,Establish evidence for: EVIDENCE GAP — equipment units and space per athlete. No adequate source located in the indexed literature.,"Building codes, occupancy limits and insurer requirements are the likely real constraint and are jurisdiction-specific; these were not searched and must be obtained locally",INSUFFICIENT EVIDENCE,seeded_from_research_program,INSUFFICIENT,unverified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""evidence_absent"", ""capability_key"": ""safeguarding_boundaries"", ""track"": ""B1"", ""topic"": ""EVIDENCE GAP — equipment units and space per athlete"", ""claim"": ""No verified source was located specifying required bags, ring area, floor area or equipment units per boxing athlete, nor a validated space-per-participant standard for combat-sport training facilities."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 5, ""evidence_tier"": ""RESEARCH_NEEDED"", ""tbd_flag"": ""yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.evidence_absent,evidence_claim,B1-079,Establish evidence for: EVIDENCE GAP — admin hours per week by programme size. No adequate source located in the indexed literature.,This is the type of external-validity information systematically under-reported in the intervention literature (see B1-049),INSUFFICIENT EVIDENCE,seeded_from_research_program,INSUFFICIENT,unverified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""evidence_absent"", ""capability_key"": ""safeguarding_boundaries"", ""track"": ""B1"", ""topic"": ""EVIDENCE GAP — admin hours per week by programme size"", ""claim"": ""No verified source was located quantifying administrative staff hours required per week as a function of programme enrolment for a community sport or youth programme."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 5, ""evidence_tier"": ""RESEARCH_NEEDED"", ""tbd_flag"": ""yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.hypothesis_untested,evidence_claim,B1-080,"Test the hypothesis: PROPOSED PPBF PARAMETER — supervision ratio floor for minors during non-contact work. Currently reasoning, not evidence.",Child care ratios were not designed for combat-sport hazard exposure; the ratio may be too loose during contact work and unnecessarily tight during conditioning; it is not a legal requirement for a sport programme unless PPBF is licensed as child care (a question for counsel),HYPOTHESIS REQUIRING TESTING,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""hypothesis_untested"", ""capability_key"": ""safeguarding_boundaries"", ""track"": ""B1"", ""topic"": ""PROPOSED PPBF PARAMETER — supervision ratio floor for minors during non-contact work"", ""claim"": ""PROPOSED PPBF PARAMETER — ASSUMPTION, REQUIRES VALIDATION: a floor of one screened adult per 12 minors during non-contact floor work, with a minimum of two screened adults present whenever any minor is on the floor."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 1, ""evidence_tier"": ""EXPERIMENTAL"", ""tbd_flag"": ""yes"", ""seeded"": ""2026-08-07""}"
