organization_id,scale_id,drill_id,scale_level,is_starting_point,demand_description,constraint_applied,contact_level,coach_watch_point,authoring_state
{{PPBF_ORG_ID}},scl_68730fd6826d7a,drl_f9e5a58017fd10,C,False,"Partner varies flurry length and mixes head/body targets unpredictably, and inserts one lateral step or angle change mid-flurry so the athlete must recognize the shift and re-square the cover without a reset cue. Athlete also can't anticipate when the flurry ends, so they must decide in-the-moment whether to stay covered or that it's safe to counter. Power stays capped and coach-authorized throughout — the added load is uncertainty and angle disruption, not force.",,conditioned,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_33a566f08ccbed,drl_87d9424cc9f2a3,A,False,"Partner stands with feet fixed (no stepping) and reaches slowly at a single fixed distance/angle — shoulder-height, straight-on, telegraphed. Athlete practices leaning/pushing off back leg just enough to make the hand miss, then resets to the same spot. Predictability removes the guessing that causes over-retreat, so the athlete can feel the minimum-distance answer cleanly.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_d429ec7952fe8c,drl_87d9424cc9f2a3,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,light_technical,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_254b670ba5aab0,drl_87d9424cc9f2a3,C,False,"Partner now steps in behind the reach (turning it into a real entry) and randomly mixes real reaches with feints, varying angle (shoulder/head) and timing including hesitations. Athlete must still answer with the smallest sufficient movement — not bail into a full backpedal — and must additionally recognize the feint and stay in range rather than retreating on a fake. Add a second partner cueing from an angle the athlete can't see at drill start to force a late, minimal read instead of an early, oversized one.",,light_technical,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_b582e8671737bb,drl_f0b1aab1457617,A,False,"Coach feeds one single, telegraphed attack only (e.g., jab), and the athlete drills one fixed defence-counter pair (parry → straight cross) every time. Because the attack and the required response never vary, the athlete can focus purely on the timing link — defence lands, return fires within the count — without decision load. Contact stays conditioned; success is cleanly linking the two actions, not handling uncertainty.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_1a140e7f3d9eaf,drl_f0b1aab1457617,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,conditioned,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_c1c73bc2838912,drl_f0b1aab1457617,C,False,"Coach now mixes attack types unpredictably (jab, hook, level-change) so the athlete must first read which defence just worked before selecting the matching counter, and occasionally throws a second, delayed shot immediately after the first lands to disrupt the athlete's rhythm before they return. The fixed-count requirement stays in force — defence must still produce an immediate counter — but the athlete now has to make that decision under uncertainty and interruption rather than a clean read. If the counter stops appearing because the athlete is overwhelmed by the variation, the disruption is dialed back — the drill has failed, not the athlete.",,conditioned,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_9c1ff18fea8ce7,drl_480bb9dea67e50,A,False,"Partner throws a pre-announced sequence of the same three punches every time (jab–cross–hook), and the athlete pre-selects the matching defense for each (slip the jab, parry the cross, catch the hook) before the attacks start. This removes the read-and-choose demand under uncertainty while still requiring the athlete to physically string three *different* defensive tools together in order — the layering behaviour stays intact, just with the decision pre-made. Contact stays conditioned; only the punch order and defense selection are fixed and known.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_4224e83b57a6b4,drl_480bb9dea67e50,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,conditioned,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_f8bda8e7c13432,drl_480bb9dea67e50,C,False,"Partner attacks freely, can repeat a punch type back-to-back or feint, and is allowed to close angle or step laterally between attacks, forcing the athlete to recognize repetition/false starts and still avoid using the same defensive response twice in a row. A second stressor: the coach calls out a ""banned"" defense mid-exchange (e.g., ""no slipping""), removing the athlete's default option and forcing a live substitution. The rule under test doesn't change — different defense each time, no spamming one tool — the drill just removes predictability so the athlete has to generate that variety under recognition pressure rather than a known pattern.",,conditioned,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_0bd884c745ea56,drl_61b0f5ffcdff04,A,False,"Athlete stands facing a held focus mitt (partner keeps it perfectly still) instead of open space. They extend the lead hand once to the mitt, feel the exact point of full extension without leaning or reaching, then mark that spot on the floor. The fixed, unmoving target removes the search/guesswork and lets the athlete feel ""full extension, no reach"" cleanly before they ever have to find range against something that moves.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_e16e53ad8a1511,drl_61b0f5ffcdff04,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,light_technical,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_93077fe0b71233,drl_61b0f5ffcdff04,C,False,"Partner holds the mitt but shifts distance and angle between attempts (half-step back, quarter-turn, step diagonally) without warning. Before each new extension, the athlete must first decide — is this closer, farther, or the same as my mark? — and re-locate their own range rather than assume it, then re-mark or confirm the spot. The decision to re-calibrate under a changing target is the added stress; if the athlete starts reaching or crowding to compensate, the target behaviour has broken and the drill has failed, not succeeded.",,light_technical,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_5011637f63c51d,drl_ec1217050c15b0,A,False,"Partner stays stationary (no footwork, no pressure) and calls ""touch"" / ""out"" on a fixed, even beat instead of a varied rhythm. Athlete closes straight in to touching range, then rebuilds along one known exit line (straight back) to their own range. This isolates the feel of ""touch range"" vs ""own range"" with the timing and geometry fully predictable.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_ef6b2dc8bc6bcb,drl_ec1217050c15b0,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,light_technical,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_181b0284fad2d7,drl_ec1217050c15b0,C,False,"Partner now mixes real closes with feints — sometimes stepping in to touch range, sometimes faking the advance — so the athlete must read before rebuilding rather than react to a call. Partner also drifts or angles while the athlete rebuilds, forcing the range-finding to happen on a moving reference point instead of a static one. The lesson stays the same (find own range off a live read), decision demand goes up before any speed or contact increase.",,light_technical,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_e1093268eaba1c,drl_8c5a8a78b41320,A,False,"Coach (or a padded reach-pole) holds a single, static long lead at fixed range instead of a live longer-limbed partner. Athlete drills one entry only — slip outside the lead and step to closing range — against a predictable, non-reactive target until the closing footwork lands clean without eating the ""jab.""",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_9c2bfa3020592c,drl_8c5a8a78b41320,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,conditioned,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_cac124f2fcdafc,drl_8c5a8a78b41320,C,False,"Same longer-reach partner, but they now vary feint timing and reset/circle to re-establish range after each entry, forcing the athlete to choose between two or three closing angles rather than repeating one. Contact stays conditioned and still requires coach authorization and pairing sign-off; the added stress is decision-under-uncertainty about *when/where* to close, not speed or volume, so the same closing-the-gap behaviour must still be visible each entry.",,conditioned,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_07ab6d9e7d843f,drl_c16cda24f9fce2,A,False,"Athlete works a fixed two-beat pattern on the pads — jab-cross fast, then a deliberate held pause, then jab-cross fast again — with the coach calling only ""fast"" or ""hold"" so the sequence itself never changes. The picture is simplified to a single predictable rhythm switch so the athlete feels the contrast between explosive and delayed tempo without also solving which combo to throw.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_2eebd6a1c8eb39,drl_c16cda24f9fce2,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,light_technical,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_8e29df278cf2da,drl_c16cda24f9fce2,C,False,"Coach calls tempo changes on a live, unpredictable count (including false starts and calling ""hold"" mid-combo to break an already-started fast entry) while the athlete also has to angle-step off the pads between calls, so footwork and positional disruption compete for attention. The rhythm break itself must still land clean and deliberate each time — if the athlete starts blending everything into one panicked speed rather than a visible fast/hold contrast, the lesson has been lost and the drill should drop back a level.",,light_technical,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_299b9d14abaedf,drl_22a255209c1c9b,A,False,"Partner stands stationary and holds a fixed target (mitt or shoulder line) marking where the angle should land. Athlete steps to that marked angle and comes to a full, visible pause there before throwing — coach calls ""angle"" then ""punch"" as two separate cues, so the two actions are felt as distinct rather than blended, and any punch thrown during the step itself doesn't count.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_758eee25dc2522,drl_22a255209c1c9b,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,light_technical,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_628a227976d053,drl_22a255209c1c9b,C,False,"Partner actively re-squares (pivots back to face the athlete) immediately after the angle step, so the athlete must judge in real time whether the angle is still open before committing — a punch landed on a partner who has already squared back up doesn't count, since the lesson is angle-then-punch, not just landing. Partner also varies which way they turn or delays their reaction, forcing the athlete to read the actual angle available rather than throw from a memorized position.",,light_technical,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_6dffe22647e8f9,drl_c8fa1590a8649a,A,False,"Partner commits to one exaggerated, consistent reaction (e.g., always raises guard) triggered by one fixed feint (jab feint only), stationary, no counters. This isolates the feint→reaction link so the athlete can call it out cleanly every time before adding variety. Same cue family: feint, watch, report aloud — just one feint, one answer.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_af465b662d75c5,drl_c8fa1590a8649a,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,light_technical,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_ac94d196846dca,drl_c8fa1590a8649a,C,False,"Partner mixes genuine feints, real counters, and footwork/ring-cutting into the exchange, and sometimes disguises the reaction or gives none at all. The athlete must still feint first, then verbally call the specific reaction (or call ""no reaction"") in real time while moving and defending — decision load goes up (which feint, is the response real, do I call it under pressure) rather than just speed or chaos. If the athlete stops reporting and starts just reacting/punching, the drill has slipped into sparring and lost the target behaviour.",,light_technical,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_091f11b8db82a8,drl_e9d88bb256a70c,A,False,"Partner stands square and holds the jab out a half-beat longer than normal, throwing only from a fixed, known distance with no feint — one predetermined counter (e.g., slip-outside-to-rear-straight) called out before the rep so the athlete isn't choosing, just grooving the timing and the slip. Same conditioned contact, same jab, just no disguise and no decision.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_12ad6e13c9dfd3,drl_e9d88bb256a70c,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,conditioned,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_92c804be41b6a6,drl_e9d88bb256a70c,C,False,"Partner mixes the jab into feints, shoulder twitches, and step-ins from varied angles/distance while circling, so the athlete must read the real jab from false starts and pick the counter live rather than on cue — same conditioned contact and same single lesson (counter the straight lead), just with recognition and choice added under movement and uncertainty. If the athlete starts flinching at everything or eating the jab clean instead of countering it, drop back to A's cued version rather than pushing pace further.",,conditioned,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_414e37080fed57,drl_c30d15370004ba,A,False,"Coach feeds one telegraphed jab only, defender uses one fixed defence (outside parry), and the return counter is pre-set (straight rear hand) — no choice of defence or counter, just grooving the timing gap between block and strike. Coach calls ""counter"" on contact to remove hesitation, then fades the call once the defender fires on their own. Requires coach authorization, conditioned contact only.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_ca635ac7c06bfe,drl_c30d15370004ba,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,conditioned,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_684545ace70f83,drl_c30d15370004ba,C,False,"Coach/partner throws mixed, unannounced attacks (jab, hook, low kick) in random order so the defender must first select the correct defensive tool before countering — decision load added, not just speed. Partner occasionally feints the entry and holds off half a beat before completing it, disrupting the defender's rhythm and forcing them to confirm defence-then-counter rather than counter on the feint. Counter must still land immediately off a genuine defensive success — if the defender starts counterpunching without defending first, reset the rep. Requires coach authorization, conditioned contact only.",,conditioned,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_4e469953d07180,drl_9e0e66daf70fed,A,False,"Partner stays stationary in the clinch and applies steady, one-direction pressure (a straight push into the chest) while the athlete holds guard and base without stepping. The picture is simplified to a single, telegraphed pressure vector so the athlete can feel correct frame and weight distribution before pressure ever varies. Requires coach authorization.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_11d93e984f1e4c,drl_9e0e66daf70fed,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,conditioned,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_8b1ca83fd146b1,drl_9e0e66daf70fed,C,False,"Partner now varies the angle of pressure and randomly inserts push-pull releases and re-entries, forcing the athlete to decide, in the moment, whether to reset frame or shift base to keep inside position — still no strikes, contact stays conditioned. The added stress is unpredictability of angle and timing, not speed or volume, so holding position remains the visible target behaviour. Requires coach authorization.",,conditioned,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_8d17786952e0c1,drl_403a46cda65935,A,False,"Partner closes to close range from one known, fixed side only (e.g., always steps in on the athlete's left) and stays compliant after contact — no follow-up, no re-closing. Athlete's only job is to find and step the outside-foot pivot to the open angle and reset, repeating the same angle every time until the pivot-before-retreat pattern is clean. Coach still authorizes contact, but pace is walk-through and the ""threat"" never chases.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_61056355d517bb,drl_403a46cda65935,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,conditioned,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_8b1b5c6fefe3b5,drl_403a46cda65935,C,False,"Partner now closes from either side unpredictably and, after the athlete pivots off, immediately re-cuts the angle to re-close rather than resetting — forcing the athlete to read which side is open, choose the correct pivot direction, and be ready to angle-exit a second time if chased. Contact stays conditioned and coach-authorized throughout. Success is still judged the same way: any straight backward retreat (instead of a pivot to an angle) is a fail, even if the athlete ""gets away.""",,conditioned,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_bcbcf230a01846,drl_0ffe13585e6bdc,A,False,"Partner closes only in a straight line, at a fixed, telegraphed pace, with no feints or angle changes. Athlete's sole job is to maintain distance using jab and controlled backward/step-off footwork against this single, predictable entry — clean rep of range management with the decision variable removed.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_ae003b1f6fc2c4,drl_0ffe13585e6bdc,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,conditioned,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_c4e8d09d1f7204,drl_0ffe13585e6bdc,C,False,"Partner closes using disguised entries — feints, lateral angle changes, stutter-steps, and broken-rhythm pauses mixed with real advances — so the athlete must first read whether it's a genuine close before choosing jab, pivot, or step-off. Add a preceding short exchange so range must be re-established from a slightly disorganized starting position rather than a clean reset. The lesson stays outside control under uncertainty, not just outside control against a known feed.",,conditioned,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_2967dacf688e5a,drl_b755caac79e37e,A,False,"Athlete throws one fixed combination (e.g. jab-cross-hook) on the bag instead of freely varied combinations, so there's only one technical picture to hold as output climbs. Coach calls ""stop"" the instant that specific combo's form slips (elbow flare, dropped hand, footwork drift) and shows the athlete exactly what changed — same degradation-point-as-output logic, but with one clean, repeatable target instead of many moving pieces.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_1e7f483be18449,drl_b755caac79e37e,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,light_technical,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_eb39d1abfb767c,drl_b755caac79e37e,C,False,"Coach randomly switches the required combination mid-bout and occasionally steps in to jostle the bag or call a slip/counter on the fly, so the athlete must keep choosing correctly under rising volume and disruption rather than grooving one pattern. The output is still the degradation point — but now it's whichever breaks first, technique or decision-making — and the coach must confirm technique genuinely appears before volume/disruption ramps further, or this is the wrong version for that athlete.",,light_technical,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_6a110dda6e3b6c,drl_3c2aad1eb8baa9,A,False,"Athlete picks their stated purpose from a short posted list (e.g. ""check jab range"" or ""reset footwork after each combo"") rather than generating one cold, and states it to the coach before starting. Coach gives one mid-work verbal check-in (""what's your purpose right now?"") so the athlete has a built-in chance to notice drift before reporting at the end. This keeps the full state→work→report structure but removes the harder task of generating and holding an original intention unaided.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_3b6857addb8d6f,drl_3c2aad1eb8baa9,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,light_technical,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_dedf59fb9b7caa,drl_3c2aad1eb8baa9,C,False,"Athlete states their purpose as normal, but partway through the coach or partner introduces a disruption that conflicts with it — calling a different combo, switching to mitts, or adding a footwork constraint that pulls against the stated goal. The athlete must decide in real time whether to adapt the work to protect the original purpose or consciously abandon/replace it, then report afterward not just whether it was met but whether and why it changed. This adds a live decision under disruption while the core behaviour — bag work only counting if it's tied to a stated, checkable intention — stays identical.",,light_technical,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_12fd4ca8ff508a,drl_111f0a8ae15fc3,A,False,"Coach limits the call bank to 2–3 combinations the athlete already knows cold (e.g. jab-cross, jab-cross-hook), calls each one clearly and stationary before presenting pads, and leaves a longer gap after each call so there's no ambiguity about when to start. The picture is simplified to ""hear name, throw known combo"" — the athlete gets clean, repeatable hits on recognizing and firing the called sequence without any guessing about timing or which combo is coming.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_555ce2b09dcb13,drl_111f0a8ae15fc3,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,light_technical,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_c5fe76757862c8,drl_111f0a8ae15fc3,C,False,"Coach expands the call vocabulary and introduces decision stress: calling a new sequence before the current one finishes (forcing a mid-combo switch), issuing two similar-sounding calls back-to-back so the athlete must confirm which one landed, or shifting pad angle/footwork while calling. Call density and rhythm stay irregular and unpredictable, but every call still names a real combination the athlete must identify and execute correctly — if the athlete starts freelancing or the coach stops calling distinct sequences, the target behaviour is gone and it's no longer this drill.",,light_technical,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_8f5dbf7ac9d898,drl_e7587c167c1ebd,A,False,"Coach names one single, simple problem before the round starts (e.g., ""opponent always circles to your left"") and calls out that same cue once every 15-20 seconds during shadow boxing to prompt the specific counter. The picture is simplified to one problem, one correct answer, repeated with a verbal prompt so the athlete feels the target behaviour land cleanly before having to recall it unprompted.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_45ef1bcaef1f72,drl_e7587c167c1ebd,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_3d4a50a18f8e52,drl_e7587c167c1ebd,C,False,"Coach names two or three opponent problems before the shadow boxing starts (e.g., ""long jab, then southpaw switch, then a stalling clinch-range opponent"") with no reminders once it begins, forcing the athlete to recall and transition between correct responses from memory under time pressure. Optionally the coach calls a fourth, unannounced problem mid-round to disrupt the athlete's plan - the addition must still produce a specific, problem-matched response, not generic flurrying, or the drill has drifted into undirected shadow boxing and lost the lesson.",,none,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_6d11f7c982f599,drl_acf2fe66e284ff,A,False,"Partners use a fixed script card (three blanks: leader's name, intensity number 1-5, stop word) for one single known movement pairing, e.g. jab-cross on pads. They read all three lines aloud verbatim and exchange a nod before the first exchange — no wording to generate, no negotiation, just recite-and-confirm so the habit of stating the contract before contact lands clean.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_382821739d1953,drl_acf2fe66e284ff,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,light_technical,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_93ad2a2ed2d152,drl_acf2fe66e284ff,C,False,"Coach gives an unpredictable clap/whistle mid-drill that forces an immediate partner swap. The new pair must stop all contact and re-state leader, intensity cap, and stop signal from scratch — out loud, fully — before either partner throws again, even though both want to keep the flow going. The disruption and impatience are the stressor; if either pair skips the restated contract to save time, the drill has failed regardless of how good the boxing looks.",,light_technical,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_a6e739f0987794,drl_3c9cf54f121e59,A,False,"Pick one simple known pattern — jab-cross on pads — and run it clean first. Coach then stops, verbally names the single constraint change (""rear hand only now"") before the pad feed resumes, giving the athlete a visible seam between old and new task. Only one constraint swaps, and it's announced rather than discovered, so the athlete consciously feels the adjustment instead of reacting under surprise.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_39396c80a96e2e,drl_3c9cf54f121e59,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,light_technical,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_4b121bddff3cdb,drl_3c9cf54f121e59,C,False,"Feeder swaps the constraint live, mid-combination, with no verbal cue and no pause — e.g. footwork restriction (no lateral step) kicks in on a shot the athlete didn't expect to be their last free one. Once they adapt, feeder swaps again to a second constraint (hand now unavailable too) before they've settled into the first fix, forcing a re-adjustment on top of an adjustment. The pad feed stays light_technical throughout — the disruption is in timing and stacking of constraints, not in contact intensity — and the drill only counts as a pass if the athlete visibly shifts behaviour both times rather than freezing or defaulting to the original pattern.",,light_technical,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_24deb9b954d190,drl_31f81811de1b2f,A,False,"Partner stands in a fixed lead-side stance and feeds a consistent, known entry distance instead of moving or varying angle — the attacker still throws only the single named action, but the ""picture"" is simplified to one static range/target so the action-defend-reset pattern can be felt cleanly. Partner defends but does not attempt to close distance, angle off, or draw the attacker out of position. This isolates entry-fire-exit on the one permitted action before any footwork variability is added.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_7553a23b3d75ef,drl_31f81811de1b2f,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,controlled_sparring,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_cb478261aa1264,drl_31f81811de1b2f,C,False,"Partner keeps the same defence-only restriction but now moves continuously — changing angle, stance, and distance, and occasionally feinting — so the attacker must find a legal entry for the single permitted action against a shifting, disruptive target instead of a fixed one. A random audible or visual cue from the coach dictates *when* the attacker is allowed to fire, adding a decision/timing layer before contact. The permitted-action restriction and defence-only role stay identical to B — only the picture's disorder and decision load increase, not the number of legal actions on either side.",,conditioned,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_47fb85abd0264a,drl_d305c9e9ba7ddd,A,False,"Roles swap on a single, fixed, predictable cue (e.g., coach always says ""switch"" at a clear pause in the exchange), with contact reduced to light/controlled touch and the partner cooperating fully. This isolates the clean mechanical transition — dropping hands from attacker posture into defensive guard (or vice versa) — without any uncertainty about when the swap is coming.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_1ea13caf949a0f,drl_d305c9e9ba7ddd,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,controlled_sparring,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_1e8e57f6f4f27e,drl_d305c9e9ba7ddd,C,False,"Roles still swap only on coach's call, but the coach now mixes in decoy calls (similar-sounding words, a raised hand, a tap on the pads) so the athlete must discriminate the real swap cue from noise before reacting, while continuing the exchange. This adds a genuine decision-under-distraction demand on top of the same call-and-swap structure, so the athlete still has to correctly identify and execute the attack↔defend switch rather than just react faster or harder.",,conditioned,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_dd41c2ff74705c,drl_93b8eac77911a2,A,False,"Simplify the decision picture: restrict tools to jab and lateral footwork only, with one athlete live and the partner feeding at reduced intensity — this makes the target behaviour (staying composed and controlled while actually being hit and hitting back) easy to produce cleanly and repeatedly. All B-level requirements carry over unchanged — coach authorization, confirmed medical/eligibility status, sanctioned protective equipment, and direct supervision — only the engagement complexity is reduced, never the oversight.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_529c4c41ac5bc7,drl_93b8eac77911a2,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,open_sparring,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_8efa15204ca19e,drl_93b8eac77911a2,C,False,"Add decision and disruption stress: swap in a fresh, uninformed partner without warning mid-exchange, and have the coach call sudden tool/target restrictions or an instant ""stop"" command the athlete must obey immediately — this tests whether composure and control (not just output) survive confusion and unplanned change. Same non-negotiables as B apply throughout: authorization, medical clearance, sanctioned protective gear, and direct supervision; the supervising coach alone determines any volume or duration in the moment — none is prescribed here.",,conditioned,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_e91ae8cf340ea9,drl_367b662564784e,A,False,"Immediately after sparring, coach gives the athlete one guided prompt each (""what's one thing that worked?"" / ""what's one thing that didn't?"") instead of both parties writing separately and comparing. Athlete answers out loud in the moment, coach confirms or gently redirects before moving on — the athlete practices producing one clean worked/didn't-work distinction without the added decision layer of reconciling it against someone else's independent read.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_16db315dbcee3d,drl_367b662564784e,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
