organization_id,cue_id,drill_id,cue_text,cue_family,focus_type,evidence_note,source_ref
{{PPBF_ORG_ID}},cue_db26089a0173cf,drl_1f5bf3a2ca967b,We're watching this for one thing: your lead-hand exit,film,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_e26f3fae1441f1,drl_1f5bf3a2ca967b,Rate it yourself before I tell you,film,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_6a43558657ceee,drl_1315b52f037c2a,"Watch your rep, then the model rep, then say what's different",film,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_34bbc58b877eb8,drl_1315b52f037c2a,We're watching this for one thing: your lead-hand exit,film,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_04cf6445e21b19,drl_1315b52f037c2a,Rate it yourself before I tell you,film,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_7e9a17b8e9fc5c,drl_e3362ef055ceff,"Same warm-up, same order, every time",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_aadfa6a61170d6,drl_e3362ef055ceff,"Ninety seconds: see it, feel it, in your kit, in this gym",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_46ccdfe0e579b9,drl_70d70c8e6af657,"Same warm-up, same order, every time",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_ea8903d86e2f33,drl_70d70c8e6af657,"Ninety seconds: see it, feel it, in your kit, in this gym",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_3e41f408ecb759,drl_81c1dc6ae59852,Keep your lead foot outside his,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_ae0bf19ab6555c,drl_81c1dc6ae59852,Hook over the top of his lead hand,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_40a37c4aebedfa,drl_81c1dc6ae59852,Whole round in open stance - switch partners if needed,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_3b628cd4a6a7cd,drl_006134ad264754,Keep your lead foot outside his,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_21d6c65eacbeb7,drl_006134ad264754,Hook over the top of his lead hand,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_2d76a5086f1d44,drl_006134ad264754,Whole round in open stance - switch partners if needed,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_9ef755144fcb95,drl_225e5d543beb1f,Keep your lead foot outside his,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_c1e23cb26a4f85,drl_225e5d543beb1f,Hook over the top of his lead hand,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_baf5e2dc423c0b,drl_225e5d543beb1f,Whole round in open stance - switch partners if needed,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_fea365cad2e851,drl_b2fcf989112703,Keep your lead foot outside his,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_994c3032c87fbe,drl_b2fcf989112703,Hook over the top of his lead hand,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_9d918dc94f50fa,drl_b2fcf989112703,Whole round in open stance - switch partners if needed,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
