organization_id,stop_rule_id,drill_id,ordinal,condition_text,scope,rule_kind
{{PPBF_ORG_ID}},stp_ed3ecb85d2d21e,drl_111f0a8ae15fc3,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_13a23facc380a4,drl_111f0a8ae15fc3,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_b80aa05c42aa99,drl_e7587c167c1ebd,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_21e08397ecb962,drl_e7587c167c1ebd,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_8f4075cb3d8afd,drl_e7587c167c1ebd,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_d5247b4207a8bf,drl_e7587c167c1ebd,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_8bff4aaf6ee992,drl_e7587c167c1ebd,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_113cc808876e2d,drl_acf2fe66e284ff,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_3a778053041797,drl_acf2fe66e284ff,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_2f7f057b6ad428,drl_acf2fe66e284ff,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_f4eb5dec6c7526,drl_acf2fe66e284ff,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_d0dfc8537a8ca4,drl_acf2fe66e284ff,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_7ddeedcb0655c0,drl_3c9cf54f121e59,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_f65bc6b57051cc,drl_3c9cf54f121e59,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_0bb9e48acfe008,drl_3c9cf54f121e59,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_9f6fac4faa322b,drl_3c9cf54f121e59,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_66babf7a96c13f,drl_3c9cf54f121e59,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_b7d04723fe448e,drl_31f81811de1b2f,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_8f8f1b3495dbd5,drl_31f81811de1b2f,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_3379136a1467b3,drl_31f81811de1b2f,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_43730f4c2fc297,drl_31f81811de1b2f,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_51285abfd13c59,drl_31f81811de1b2f,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_61e49f810e0cb0,drl_d305c9e9ba7ddd,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_2033c166064a28,drl_d305c9e9ba7ddd,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_8c425b8027988a,drl_d305c9e9ba7ddd,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_b3fde725864126,drl_d305c9e9ba7ddd,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_6d3296a281f279,drl_d305c9e9ba7ddd,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_6a43a97e20101e,drl_93b8eac77911a2,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_c33c10a6eb749f,drl_93b8eac77911a2,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_fb5c518c1530c5,drl_93b8eac77911a2,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_54009d2c72a3a4,drl_93b8eac77911a2,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_d9dae022c15077,drl_93b8eac77911a2,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_f53a3a419fb01f,drl_367b662564784e,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_32045deefd2c30,drl_367b662564784e,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_c7b2a56ffec825,drl_367b662564784e,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_5ab73fb1744842,drl_367b662564784e,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_3eb76df0850fcb,drl_367b662564784e,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_c35d15a8847d93,drl_e1f757f0c3e703,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_99c96c6141eb5f,drl_e1f757f0c3e703,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_e24cf0c550a995,drl_e1f757f0c3e703,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_295f4d4abca18c,drl_e1f757f0c3e703,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_482846ffd177e3,drl_e1f757f0c3e703,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_7eb328417f17de,drl_cb54d49d71c270,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_50ea7cd7654347,drl_cb54d49d71c270,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_97e311075b4802,drl_cb54d49d71c270,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_bd95ea5e97820e,drl_cb54d49d71c270,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_6fec638f591b5c,drl_cb54d49d71c270,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_3ead569cabf487,drl_a1b0aa882e6719,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_c137039edd0ca1,drl_a1b0aa882e6719,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_8d54b21fb914f6,drl_a1b0aa882e6719,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_680c1f78a6ea29,drl_a1b0aa882e6719,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_67943f7b290dc0,drl_a1b0aa882e6719,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_212096e8ff935f,drl_dbde0fe502575d,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_e8abf6aeff93ec,drl_dbde0fe502575d,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_d8f7fe3592da40,drl_dbde0fe502575d,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_e14c98a0945737,drl_dbde0fe502575d,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_5f43c27ac7abd8,drl_dbde0fe502575d,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_475a871d934728,drl_2d85a3b7a132a7,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_c906aff333dadd,drl_2d85a3b7a132a7,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_c87548546adc9f,drl_2d85a3b7a132a7,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_2a1777b5d0f59d,drl_2d85a3b7a132a7,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_82425600d0c0d7,drl_2d85a3b7a132a7,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_6ccd979d7b448c,drl_1f5bf3a2ca967b,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_cb393bd9e7c8ec,drl_1f5bf3a2ca967b,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_7f2643c2e1d520,drl_1f5bf3a2ca967b,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_6c0b39bdfc2971,drl_1f5bf3a2ca967b,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_3a86b93101dde4,drl_1f5bf3a2ca967b,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_cc9054e9690472,drl_1315b52f037c2a,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_2c22d7ae305896,drl_1315b52f037c2a,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_554a6057982a38,drl_1315b52f037c2a,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_c93a20bc2a6ad2,drl_1315b52f037c2a,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_d3846cdb0c633b,drl_1315b52f037c2a,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_f6d8e0a9792f52,drl_e3362ef055ceff,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_a878429fe373e1,drl_e3362ef055ceff,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_fa51889a296704,drl_e3362ef055ceff,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_53414f47f15ac8,drl_e3362ef055ceff,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_3164d732fa34c2,drl_e3362ef055ceff,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_e44084618ef98b,drl_70d70c8e6af657,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_f8355e52030933,drl_70d70c8e6af657,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_5890374db2429a,drl_70d70c8e6af657,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_0642eb515738f6,drl_70d70c8e6af657,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_9b2776ad8206a0,drl_70d70c8e6af657,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_02cf75b51a3e8a,drl_81c1dc6ae59852,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_fcae2b06df0d30,drl_81c1dc6ae59852,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_24cc31fd155ca6,drl_81c1dc6ae59852,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_a2fb4f4cfdd117,drl_81c1dc6ae59852,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_a3f82086acebe2,drl_81c1dc6ae59852,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_477e83e5d293bf,drl_006134ad264754,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_f610cbce521f4a,drl_006134ad264754,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_a0b83579bcd0db,drl_006134ad264754,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_e18f3bb0e97199,drl_006134ad264754,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_45fc005b902c56,drl_006134ad264754,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_593348009a7003,drl_225e5d543beb1f,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_17b301f868c5b5,drl_225e5d543beb1f,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_8d5ae5f113dff6,drl_225e5d543beb1f,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_2b6191a4997df3,drl_225e5d543beb1f,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_49c3d0f3955f07,drl_225e5d543beb1f,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_add67aa3dbf788,drl_b2fcf989112703,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_31532e637dac98,drl_b2fcf989112703,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_e126ed66e99a23,drl_b2fcf989112703,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_244a316de4897f,drl_b2fcf989112703,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_b7d26c0605761c,drl_b2fcf989112703,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_013858a227f4d6,drl_39ed71de8c14cd,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_eab054a51531a7,drl_39ed71de8c14cd,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_081af7477232ec,drl_39ed71de8c14cd,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_f09ae760bc52eb,drl_39ed71de8c14cd,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_7d2ac761ab1191,drl_39ed71de8c14cd,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_7cd7fe0b1a117c,drl_dbb0347500e7eb,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_6aac6192dc9b64,drl_dbb0347500e7eb,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_a39c66603ca3fa,drl_dbb0347500e7eb,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_6ec2df4c3ccbd4,drl_dbb0347500e7eb,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_af5d7fc0a1a968,drl_dbb0347500e7eb,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_bc2758cdf41e45,drl_f54d4fe102fb09,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_cb959775cb0891,drl_f54d4fe102fb09,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_e03dc7853374d6,drl_f54d4fe102fb09,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_8188aef01c913d,drl_f54d4fe102fb09,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_0d88373235706d,drl_f54d4fe102fb09,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_f9b856f1e3d326,drl_0eaa11e875ffef,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_24c397a4c4c30d,drl_0eaa11e875ffef,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_8f56a9be8d8bfa,drl_0eaa11e875ffef,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_f0c5e1e88eb878,drl_0eaa11e875ffef,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_c85515bbdf5094,drl_0eaa11e875ffef,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_b400f89e9abbb4,drl_25e4934a3ab2ab,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_5ca7c2f2f40177,drl_25e4934a3ab2ab,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_aa91c7f685470a,drl_25e4934a3ab2ab,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_634a3de772dd37,drl_25e4934a3ab2ab,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_e2daba7195bb37,drl_25e4934a3ab2ab,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_e2d32632623f86,drl_b101573cb451e4,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_ad10fad5eba161,drl_b101573cb451e4,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_3ce2157d9831a0,drl_b101573cb451e4,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_500b371127d1f0,drl_b101573cb451e4,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_fb073f057f53c9,drl_b101573cb451e4,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_747a0b73bd7484,drl_61ef34ab64a92c,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_264af9443cb5f6,drl_61ef34ab64a92c,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_ca493ddcf91c00,drl_61ef34ab64a92c,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_ff7798744e8a3f,drl_61ef34ab64a92c,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_3f6870474a6066,drl_61ef34ab64a92c,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_c92847c1bedb6d,drl_325b6ba2613eb0,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_6ef291955d7827,drl_325b6ba2613eb0,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_c53c04b72edbe3,drl_325b6ba2613eb0,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_6e762a885ab656,drl_325b6ba2613eb0,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_ed0303e1d86488,drl_325b6ba2613eb0,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_496bf89a1e7fe9,drl_786d761c9321c0,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_435edbb8d64f48,drl_786d761c9321c0,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_bf1a5c56268f04,drl_786d761c9321c0,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_c753997e2ad3ba,drl_786d761c9321c0,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_94d90f16605543,drl_786d761c9321c0,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_6c6b9cf30305b5,drl_ee5abe0d5aa056,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_59d19a7b7e0286,drl_ee5abe0d5aa056,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_671bba28d02297,drl_ee5abe0d5aa056,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_ad38edb91c4b09,drl_ee5abe0d5aa056,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_02568128e2bce7,drl_ee5abe0d5aa056,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_65d6892e531f1e,drl_81b9474a9fc367,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_3ca05692cfc253,drl_81b9474a9fc367,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_8f2896b1923b9d,drl_81b9474a9fc367,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_17e2d939c523f7,drl_81b9474a9fc367,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_78d3bf98858fe7,drl_81b9474a9fc367,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_b5c7619432014d,drl_3a682d5a98e954,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_e3a40c6f728cfc,drl_3a682d5a98e954,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_19ea8660e22c92,drl_3a682d5a98e954,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_008aeb1aa87557,drl_3a682d5a98e954,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_e2bd94a92258d0,drl_3a682d5a98e954,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_bd0ec73a35bac4,drl_40acc6820f5df6,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_467a5bc1b62757,drl_40acc6820f5df6,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_0d9813ebc67dd2,drl_40acc6820f5df6,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_19db893050207b,drl_40acc6820f5df6,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_2a3f4e17d30b0f,drl_40acc6820f5df6,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_811fc1254fa03b,drl_b67ee94d958d32,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_2ae6e20f479525,drl_b67ee94d958d32,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_1bfb7c1df9989e,drl_b67ee94d958d32,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_15eba86edb6533,drl_b67ee94d958d32,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_9582df42a38b78,drl_b67ee94d958d32,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_d7cc399b84446b,drl_7b05e2c6d49010,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_c52c6f54dfe8b7,drl_7b05e2c6d49010,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_b7313a5a4df0da,drl_7b05e2c6d49010,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_8a3c87636a9701,drl_7b05e2c6d49010,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_9b863ca4fb6dd7,drl_7b05e2c6d49010,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_155eaf897ead95,drl_edb69a2d822df7,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_dcdf3d1973e72c,drl_edb69a2d822df7,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_3eff274bf1c5b6,drl_edb69a2d822df7,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_b42db193e65d7b,drl_edb69a2d822df7,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
